make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
subaru legacy,subaru,legacy,4 generation [redesign],2006,2009,wagon 5 doors,2.5 mt 4wd,,,5,4720,1730,1470,2670,,,1390,205/55/r16,,,,1485,1495,155,1955,,1649,,,459,225,distributed injection (multipoint),,opposed,4,10,petrol,4,none,99,79,"front, longitudinal",,4000,121,,2457,165,5600,full,,5,,manual,,,,64,9.6,206,11.5,,95,6.5,"independent, spring",disc,disc,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,4 generation [redesign],2006,2009,wagon 5 doors,2.5 mt 4wd,,,5,4720,1730,1470,2670,,,1525,215/45/r17,,,,1485,1495,155,2050,,1649,,,459,339,distributed injection (multipoint),,opposed,4,,petrol,4,turbine,,,"front, longitudinal",,3600,184,,2457,250,6000,full,,5,,manual,,,,64,,,12.4,,95,9.4,"independent, spring",disc,disc,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,4 generation [redesign],2006,2009,wagon 5 doors,3.0 at 4wd,,,5,4720,1730,1470,2670,,,1545,215/45/r17,,,,1485,1495,,2050,,1649,,,459,297,distributed injection (multipoint),,opposed,6,"10,7",petrol,4,none,89,80,"front, longitudinal",,4200,180,,2999,245,6600,full,,5,,automatic,,,,64,8.4,237,13.8,,,7.4,"independent, spring",disc,disc,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,4 generation [redesign],2006,2009,wagon 5 doors,3.0 mt 4wd,,,5,4720,1730,1470,2670,,,1600,215/45/r18,,,,1485,1495,,2050,,1649,,,459,297,distributed injection (multipoint),,opposed,6,"10,7",petrol,4,none,89,80,"front, longitudinal",,4200,180,,2999,245,6600,full,,6,,manual,,,,64,7,233,17.8,,,9.1,"independent, spring",disc,disc,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,sedan,2.0 lineartronic awd,sedan,,5,4730,1780,1505,2750,1530,1535,1460,,150,,,,,,,,476,,,476,196,multi-point fuel injection,,opposed,4,,gasoline,4,,92,75,,,3000,,,1994,150,6000,all wheel drive (awd),,,11.4,continuously variable transmission (cvt),8,"600|1,020",euro v,65,11.1,203,10.8,,95,6.4,"independent, multi wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,sedan,2.0 mt awd,sedan,,5,4730,1780,1505,2750,1530,1535,1420,,150,,,,,,,,476,,,476,196,multi-point fuel injection,,opposed,4,,gasoline,4,,92,75,,,3000,,,1994,150,6000,all wheel drive (awd),,6,11.4,manual,8.5,550|970,euro v,65,9.5,210,11.8,,95,6.7,"independent, multi wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,sedan,2.5 gt e-5at awd,sedan,,5,4730,1780,1505,2750,1530,1535,1542,,150,,,,,,,,486,,,486,350,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,2400,,,2457,265,5600,all wheel drive (awd),,5,11.4,automatic,10.6,440|800,euro v,65,6.2,245,14.9,,95,8.1,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,sedan,2.5 lineartronic awd,sedan,,5,4730,1780,1505,2750,1530,1535,1462,,150,,,,,,,,476,,,476,229,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,4000,,,2457,167,5600,all wheel drive (awd),,,11.4,continuously variable transmission (cvt),8,"590|1,050",euro v,65,10.3,210,11,,95,6.2,"independent, multi wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,sedan,2.5 sport lineartronic awd,sedan,,5,4730,1780,1505,2750,1530,1535,1479,,150,,,,,,,,476,,,476,229,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,4000,,,2457,167,5600,all wheel drive (awd),,,11.4,continuously variable transmission (cvt),8.2,"580|1,020",euro v,65,10.3,210,11.2,,95,6.4,"independent, multi wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,wagon 5-doors,2.0 cvt 4wd,,,5,4775,1780,1505,2750,,,1460,215/50/r17,,,,1535,1530,150,,,,,,476,196,direct injection (direct),,opposed,4,"10,2",petrol,4,none,92,75,"front, longitudinal",,3000,110,,1994,150,6000,full,,,,continuously variable transmission (cvt),8,,,65,11.1,203,10.8,,98,6.4,"independent, spring",disc,disc ventilated,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,wagon 5-doors,2.0 mt 4wd,,,5,4775,1780,1505,2750,,,1420,215/50/r17,,,,1535,1530,150,,,,,,476,196,direct injection (direct),,opposed,4,"10,2",petrol,4,none,92,75,"front, longitudinal",,3000,110,,1994,150,6000,full,,6,,manual,8.5,,,65,9.8,206,11.8,,98,6.7,"independent, spring",disc,disc ventilated,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,wagon 5-doors,2.5 at 4wd,,,5,4775,1780,1505,2750,,,1542,225/45/r18,,,,1535,1530,150,,,,,,476,350,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2400,195,,2457,265,5600,full,,5,,automatic,10.6,,,65,6.2,245,14.9,,95,8.1,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,wagon 5-doors,2.5 at 4wd,,,5,4775,1780,1505,2750,,,,225/45/r18,,,,1535,1530,150,,,,,,476,350,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2400,210,,2457,285,6000,full,,5,,automatic,,,,65,,,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,wagon 5-doors,2.5 cvt 4wd,,,5,4775,1780,1505,2750,,,1462,215/50/r17,,,,1535,1530,150,,,,,,476,229,distributed injection (multipoint),,opposed,4,10,petrol,4,none,99,79,"front, longitudinal",,4000,123,,2457,167,5600,full,,,,continuously variable transmission (cvt),8,,,65,10.3,210,11,,95,6.2,"independent, spring",disc,disc ventilated,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation,2009,2013,wagon 5-doors,2.5 mt 4wd,,,5,4775,1780,1505,2750,,,1542,225/45/r18,,,,1535,1530,150,,,,,,476,350,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2400,210,,2457,285,6000,full,,6,,manual,,,,65,,,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,sedan,2.5 cvt awd,sedan,,5,4745,1780,1505,2750,1530,1535,1486,,150,,,,,,,,476,,,476,229,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,4000,,,2457,167,5600,all wheel drive (awd),,,11,continuously variable transmission (cvt),8,"590|1,050",euro v,65,10.3,210,11,,95,6.2,"independent, double wishbone",disc,ventilated disc,"independent, mcpherson struts, spring",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,sedan,2.5 gt e-5at awd,sedan,,5,4745,1780,1505,2750,1530,1535,1562,,150,,238,,,,1800,,476,,,476,350,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,99,79,,,5200,,present,2457,265,5600,all wheel drive (awd),,5,11,automatic,10.6,440|800,euro v,65,6.2,245,14.9,,95,8.1,"independent, double wishbone, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,sedan,2.5 sport awd lineartronic,sedan,,5,4745,1780,1505,2750,1530,1535,1500,,150,,,,,,,,476,,,476,229,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,4000,,,2457,167,5600,all wheel drive (awd),,,11,continuously variable transmission (cvt),8.2,"580|1,020",euro v,65,10.3,210,11.2,,95,6.4,double wishbone,disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,wagon 5-doors,2.0 cvt 4wd,,,5,4775,1780,1535,2750,,,1460,215/50/r17,,,,1535,1530,150,,,,,,526,196,direct injection (direct),,opposed,4,"10,2",petrol,4,none,92,75,"front, longitudinal",,3000,110,,1994,150,6000,full,,,,continuously variable transmission (cvt),8,,,65,11.1,203,10.8,,98,6.4,"independent, spring",disc,disc ventilated,"independent, spring",,d,japan,5,05-May,euroncap,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,wagon 5-doors,2.0 cvt 4wd,,,5,4775,1780,1535,2750,,,1600,225/45/r18,,,,1535,1530,150,,,,,,526,400,direct injection (direct),,opposed,4,"10,6",petrol,4,turbine,86,86,"front, longitudinal",,4800,221,,1998,300,5600,full,,,,continuously variable transmission (cvt),7.6,,,65,,,,,98,,"independent, spring",disc,disc ventilated,"independent, spring",,d,japan,5,05-May,euroncap,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,wagon 5-doors,2.0 mt 4wd,,,5,4775,1780,1535,2750,,,1420,215/50/r17,,,,1535,1530,150,,,,,,526,196,direct injection (direct),,opposed,4,"10,2",petrol,4,none,92,75,"front, longitudinal",,3000,110,,1994,150,6000,full,,6,,manual,8.5,,,65,9.8,206,11.8,,98,6.7,"independent, spring",disc,disc ventilated,"independent, spring",,d,japan,5,05-May,euroncap,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,wagon 5-doors,2.5 at 4wd,,,5,4775,1780,1535,2750,,,1542,225/45/r18,,,,1535,1530,150,,,,,,526,350,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2400,195,,2457,265,5600,full,,5,,automatic,10.6,,,65,6.2,245,14.9,,95,8.1,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,d,japan,5,05-May,euroncap,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,wagon 5-doors,2.5 at 4wd,,,5,4775,1780,1535,2750,,,,225/45/r18,,,,1535,1530,150,,,,,,526,350,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2400,210,,2457,285,6000,full,,5,,automatic,,,,65,,,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,d,japan,5,05-May,euroncap,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,wagon 5-doors,2.5 cvt 4wd,,,5,4775,1780,1535,2750,,,1462,215/50/r17,,,,1535,1530,150,,,,,,526,229,distributed injection (multipoint),,opposed,4,10,petrol,4,none,99,79,"front, longitudinal",,4000,123,,2457,167,5600,full,,,,continuously variable transmission (cvt),8,,,65,10.3,210,11,,95,6.2,"independent, spring",disc,disc ventilated,"independent, spring",,d,japan,5,05-May,euroncap,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,wagon 5-doors,2.5 cvt 4wd,,,5,4775,1780,1535,2750,,,1480,205/60/r16,,,,1535,1530,150,,,,,,526,235,distributed injection (multipoint),,opposed,4,10,petrol,4,none,94,90,"front, longitudinal",,4100,127,,2498,173,5600,full,,,,continuously variable transmission (cvt),7.1,,,65,,,,,95,,"independent, spring",disc,disc ventilated,"independent, spring",,d,japan,5,05-May,euroncap,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,5 generation [redesign],2012,2015,wagon 5-doors,2.5 mt 4wd,,,5,4775,1780,1535,2750,,,1542,225/45/r18,,,,1535,1530,150,,,,,,526,350,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2400,210,,2457,285,6000,full,,6,,manual,,,,65,,,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,d,japan,5,05-May,euroncap,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,6 generation,2015,2017,sedan,2.5 cvt awd,sedan,,5,4802,1840,1500,2750,1580,1595,1596,,190,,454,,,,2050,,425,,,425,235,multi-point fuel injection,,opposed,4,,gasoline,4,,94,90,,,4100,,,2498,177,5800,all wheel drive (awd),,7,,continuously variable transmission (cvt),8.7,"750|1,000",,70,,,9.3,,95,7,"independent, double wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts, dampers, helical springs, stabilizer bar",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,6 generation,2015,2017,sedan,3.6 cvt awd,sedan,,5,4802,1840,1500,2750,1580,1595,1703,,190,,397,,,,2100,,425,,,425,335,multi-point fuel injection,,opposed,6,,gasoline,4,,92,91,,,4400,,,3629,260,6000,all wheel drive (awd),,6,,continuously variable transmission (cvt),10.2,590|840,,70,,,11.9,,95,8.3,"independent, double wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts, dampers, helical springs, stabilizer bar",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,6 generation [redesign],2017,2020,sedan,2.5 cvt awd,sedan,,5,4800,1840,1500,2750,1580,1595,1604,,150,3550,454,,,,2050,,506,,,506,235,multi-point fuel injection,,opposed,4,,gasoline,4,,94,90,,,4000,,,2498,175,5800,all wheel drive (awd),,,11.2,continuously variable transmission (cvt),7.7,"690|1,130",euro v,70,9.6,210,10.1,,95,6.2,"independent, double wishbone, spring, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,6 generation [redesign],2017,2020,sedan,3.6 cvt awd,sedan,,5,4800,1840,1500,2750,1580,1595,1703,,150,3600,397,,,,2100,,506,,,506,335,multi-point fuel injection,,opposed,6,,gasoline,4,,92,91,,,4400,,,3629,260,6000,all wheel drive (awd),,6,,continuously variable transmission (cvt),10.2,590|840,euro v,70,,,11.9,,95,8.3,"independent, double wishbone, spring, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,7 generation,2019,2020,sedan,2.4 cvt awd,sedan,,5,4840,1840,1500,2750,,,,,,,,,,,,,428,,,428,376,direct injection,,opposed,4,,gasoline,4,turbo,94,86,,,4800,,,2387,264,5600,four wheel drive (4wd),,,,continuously variable transmission (cvt),,,,,,,,,95,,"independent, double wishbone, dampers, helical springs",disc,ventilated disc,"independent, mcpherson struts, dampers, helical springs, stabilizer bar",,,,,,,,,,240555,77711,23242,341508
subaru legacy,subaru,legacy,7 generation,2019,2020,sedan,2.5 cvt awd,sedan,,5,4840,1840,1500,2750,,,,,,,,,,,,,428,,,428,239,direct injection,,opposed,4,,gasoline,4,,94,90,,,4400,,,2498,185,5800,four wheel drive (4wd),,,,continuously variable transmission (cvt),,,,,,,,,95,,"independent, double wishbone, dampers, helical springs",disc,ventilated disc,"independent, mcpherson struts, dampers, helical springs, stabilizer bar",,,,,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,1 generation,1995,1998,wagon 5 doors,2.5 at 4wd,,,5,4720,1745,1550,2630,,,,205/70/r15,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,1 generation,1995,1998,wagon 5 doors,2.5 at 4wd,,,5,4720,1745,1550,2630,,,,205/70/r15,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,1 generation,1995,1998,wagon 5 doors,2.5 mt 4wd,,,5,4720,1745,1550,2630,,,,205/70/r15,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,2 generation,1998,2001,wagon 5 doors,2.5 at 4wd,,,5,4750,1745,1550,2650,,,,215/60/r16,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,2 generation,1998,2001,wagon 5 doors,2.5 mt 4wd,,,5,4750,1745,1550,2650,,,,215/60/r16,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,2 generation,1998,2001,wagon 5 doors,3.0 at 4wd,,,5,4750,1745,1550,2650,,,,215/60/r16,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,2 generation [redesign],2001,2003,wagon 5 doors,2.5 at 4wd,,,5,4720,1745,1550,2650,,,,215/60/r16,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,2 generation [redesign],2001,2003,wagon 5 doors,2.5 mt 4wd,,,5,4720,1745,1550,2650,,,,215/60/r16,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru legacy lancaster,subaru,legacy lancaster,2 generation [redesign],2001,2003,wagon 5 doors,3.0 at 4wd,,,5,4720,1745,1550,2650,,,,215/60/r16,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,japan,5,,,,,,240555,77711,23242,341508
subaru outback,subaru,outback,1 generation,1995,1999,sedan,2.5 at 4wd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,1 generation,1995,1999,sedan,2.5 mt 4wd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,1 generation,1995,1999,wagon 5-doors,2.2 mt 4wd,wagon,,5,4719,1715,1600,2629,,,,,,,,,,,,,,,,,190,injector,,opposed,4,,gasoline,4,,96,75,,,4400,,,2212,135,5400,all wheel drive (awd),,5,,manual,,,,60,,,,,95,,"independent, multi wishbone, spring, stabilizer bar",disc,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,1 generation,1995,1999,wagon 5-doors,2.5 at awd,wagon,,5,4720,1715,1555,2630,1455,1450,1410,,200,,,,,,,,,,,,211,injector,,opposed,4,,gasoline,4,,99,79,,,2800,,,2457,160,6000,all wheel drive (awd),,4,11.2,automatic,10.2,,,60,,,,,98,,"independent, strut, stabilizer bar",ventilated disc,ventilated disc,"independent, strut, stabilizer bar",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,1 generation,1995,1999,wagon 5-doors,2.5 at awd,wagon,,5,4720,1715,1555,2630,1455,1450,1420,,200,,,,,,,,,,,,231,injector,,opposed,4,,gasoline,4,,99,79,,,3800,,,2457,175,6000,all wheel drive (awd),,4,11.2,automatic,9.4,,,60,,,,,98,,"independent, strut, stabilizer bar",ventilated disc,ventilated disc,"independent, strut, stabilizer bar",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,1 generation,1995,1999,wagon 5-doors,2.5 mt 4wd,wagon,,5,4719,1715,1600,2629,,,,,,,,,,,,,,,,,226,injector,,opposed,4,,gasoline,4,,99,79,,,4400,,,2457,165,5600,all wheel drive (awd),,5,,manual,,,,60,,,,,95,,"independent, multi wishbone, spring, stabilizer bar",disc,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,1 generation,1995,1999,wagon 5-doors,2.5 mt awd,wagon,,5,4720,1715,1555,2630,1455,1450,1400,,200,,,,,,,,,,,,231,injector,,opposed,4,,gasoline,4,,99,79,,,3800,,,2457,175,6000,all wheel drive (awd),,5,11.2,manual,8.8,,,60,,,,,98,,"independent, strut, stabilizer bar",ventilated disc,ventilated disc,"independent, strut, stabilizer bar",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,sedan,2.5 at 4wd,sedan,,5,4685,1745,1480,2650,1470,1465,1535,,190,,,,,,2015,,465,,,465,223,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,3600,,,2457,156,5600,all wheel drive (awd),,4,,automatic,,,,64,,197,,,95,,"multi wishbone, helical springs, stabilizer bar",disc,ventilated disc,"strut, on triangular wishbones",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,sedan,2.5 mt 4wd,sedan,,5,4685,1745,1480,2650,1470,1465,1480,,190,,,,,,2015,,465,,,465,223,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,3600,,,2457,156,5600,all wheel drive (awd),,5,,manual,,,,64,,197,,,95,,"multi wishbone, helical springs, stabilizer bar",disc,ventilated disc,"strut, on triangular wishbones",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,sedan,3.0 at 4wd,sedan,,5,4685,1745,1480,2650,1470,1465,1640,,190,,,,,,2090,,465,,,465,285,multi-point fuel injection,,opposed,6,,gasoline,4,,89,80,,,4400,,,2999,209,6000,all wheel drive (awd),,4,,automatic,,520|700,,64,,,12.4,,95,9.1,"multi wishbone, helical springs, stabilizer bar",disc,ventilated disc,"strut, on triangular wishbones",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,wagon 5-doors,2.5 at,wagon,,5,4720,1745,1550,2650,1470,1465,1470,,200,,,,,,,,,,,,235,injector,,opposed,4,,gasoline,4,,99,79,,,2800,,,2457,167,6000,all wheel drive (awd),,4,11.2,automatic,8.5,,,64,,,,,98,,"multi wishbone, stabilizer bar",disc,ventilated disc,"strut, stabilizer bar",,,,5,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,wagon 5-doors,2.5 at 4wd,wagon,,5,4720,1745,1580,2650,1470,1465,1480,,190,,,,,,2015,,1649,,,528,223,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,3600,,,2457,156,5600,all wheel drive (awd),,4,,automatic,,,,64,,197,,,95,,"multi wishbone, helical springs, stabilizer bar",disc,ventilated disc,"strut, on triangular wishbones",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,wagon 5-doors,2.5 mt,wagon,,5,4720,1745,1550,2650,1470,1465,1460,,200,,,,,,,,,,,,235,injector,,opposed,4,,gasoline,4,,99,79,,,2800,,,2457,167,6000,all wheel drive (awd),,5,11.2,manual,8.2,,,64,,,,,98,,"multi wishbone, stabilizer bar",disc,ventilated disc,"strut, stabilizer bar",,,,5,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,wagon 5-doors,2.5 mt 4wd,wagon,,5,4720,1745,1580,2650,1470,1465,1415,,190,,,,,,1980,,1649,,,528,223,multi-point fuel injection,,opposed,4,,gasoline,4,,99,79,,,3600,,,2457,156,5600,all wheel drive (awd),,5,,manual,9,520|890,,64,9.5,197,12.3,,95,7.2,"multi wishbone, helical springs, stabilizer bar",disc,ventilated disc,"strut, on triangular wishbones",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,wagon 5-doors,3.0 at,wagon,,5,4720,1745,1550,2650,1470,1465,1570,,200,,,,,,,,,,,,289,injector,,opposed,6,,gasoline,4,,89,80,,,4400,,,2999,220,6000,all wheel drive (awd),,4,11.2,automatic,9.6,,,64,,,,,98,,"multi wishbone, stabilizer bar",disc,ventilated disc,"strut, stabilizer bar",,,,5,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation,1998,2003,wagon 5-doors,3.0 at 4wd,wagon,,5,4720,1745,1580,2650,1470,1465,1610,,190,,,,,,2085,,1649,,,528,282,multi-point fuel injection,,opposed,6,,gasoline,4,,89,80,,,4400,,,2999,209,6000,all wheel drive (awd),,4,,automatic,9.9,460|840,,64,8.9,210,14,,95,7.6,"multi wishbone, helical springs, stabilizer bar",disc,ventilated disc,"strut, on triangular wishbones",,,,,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation [redesign],2001,2003,wagon,2.5 at,wagon,,5,4720,1745,1550,2650,1470,1465,1490,,200,,,,,,,,,,,,238,injector,,opposed,4,,gasoline,4,,99,79,,,2800,,,2457,170,6000,all wheel drive (awd),,4,11.2,automatic,8.5,,,64,,,,,98,,"multi wishbone, stabilizer bar",disc,ventilated disc,"strut, stabilizer bar",,,,5,,,,,,25213,7793,2457,35463
subaru outback,subaru,outback,2 generation [redesign],2001,2003,wagon,2.5 mt,wagon,,5,4720,1745,1550,2650,1470,1465,1470,,200,,,,,,,,,,,,238,injector,,opposed,4,,gasoline,4,,99,79,,,2800,,,2457,170,6000,all wheel drive (awd),,5,11.2,manual,7.9,,,64,,,,,98,,"multi wishbone, stabilizer bar",disc,ventilated disc,"strut, stabilizer bar",,,,5,,,,,,25213,7793,2457,35463
