make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
maserati,ghibli,3 generation [redesign],2017,2020,sedan,3.0 v6 at,sedan,,5,4971,1945,1461,2998,1635,1653,1810,,,,,,,,,,500,,,500,500,direct injection,,v-type,6,,gasoline,4,turbo,86,84,,,4500,,present,2979,350,5000,rear wheel drive,,8,,automatic,8.9,,,80,5.5,267,,,98,,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,1067,57,66,1190
maserati,ghibli,3 generation [redesign],2017,2020,sedan,diesel 3.0 v6 at,sedan,,5,4971,1945,1461,2998,1635,1653,1835,,,,,,,,,,500,,,500,570,common rail,,v-type,6,,diesel,4,turbo,86,84,,,2600,,present,2987,250,4000,rear wheel drive,,8,,automatic,6,"900|1,430",,70,6.7,240,7.8,,diesel,4.9,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,1067,57,66,1190
maserati,ghibli,3 generation [redesign],2017,2020,sedan,diesel 3.0 v6 at,sedan,,5,4971,1945,1461,2998,1635,1653,1835,,,,,,,,,,500,,,500,570,common rail,,v-type,6,,diesel,4,turbo,86,84,,,2600,,present,2987,275,4000,rear wheel drive,,8,,automatic,5.9,"900|1,430",,70,6.3,250,7.8,,diesel,4.9,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,1067,57,66,1190
maserati,ghibli,3 generation [redesign],2017,2020,sedan,s 3.0 v6 at,sedan,,5,4971,1945,1461,2998,1635,1653,1810,,,,,,,,,,500,,,500,550,direct injection,,v-type,6,,gasoline,4,turbo,,,,,5000,,present,2979,430,5500,rear wheel drive,,8,,automatic,9.6,,,80,4.9,286,,,98,,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,1067,57,66,1190
maserati,ghibli,3 generation [redesign],2017,2020,sedan,s q4 3.0 v6 at,sedan,,5,4971,1945,1461,2998,1635,1653,1810,,,,,,,,,,500,,,500,550,direct injection,,v-type,6,,gasoline,4,turbo,86,84,,,5000,,present,2979,430,5500,all wheel drive (awd),,8,,automatic,9.7,,,80,4.7,286,,,98,,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,1067,57,66,1190
maserati,grancabrio,1 generation,2010,2016,cabriolet 2-doors,4.7 at,cabriolet,,4,4881,1915,1380,2942,1586,1590,1980,,,,,,,,2280,,173,,,173,490,injector,,v-type,8,,gasoline,4,,94,84,,,7200,,,4691,440,7000,rear wheel drive,,6,12.3,automatic,15.2,320|710,euro v,75,5.4,283,23.2,,95,10.6,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, multi wishbone",,,,,,,,,,841,133,25,999
maserati,grancabrio,1 generation,2010,2016,sport cabriolet 2-doors,4.7 at,cabriolet,,4,4881,1915,1353,2942,1586,1590,1980,,,,,,,,2350,,173,,,173,490,injector,,v-type,8,,gasoline,4,,94,84,,,7200,,,4691,450,7000,rear wheel drive,,6,12.3,automatic,,,euro v,75,5.2,285,,,95,,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, multi wishbone",,,,,,,,,,841,133,25,999
maserati,gransport,1 generation,2004,2007,coupe,4.2 mt,coupe,,4,4523,1822,1295,2660,1525,1538,1680,,,,,,,,2060,,315,,,315,451,multi-point fuel injection,,v-type,8,,gasoline,4,,92,79,,,4500,,,4244,400,7000,rear wheel drive,,6,,manual,,,,88,4,290,,,98,,helical springs,ventilated disc,ventilated disc,helical springs,,,,,,,,,,1034,97,45,1176
maserati,granturismo,1 generation,2007,2016,coupe 2-doors,4.2 at,coupe,,4,4881,1915,1353,2942,1586,1590,1880,,,,,,,,2250,,260,,,260,460,injector,,v-type,8,,gasoline,4,,92,79,,,7250,,,4224,405,7100,rear wheel drive,,6,10.7,automatic,14.3,400|860,euro v,86,5.2,285,21.6,,95,10,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, multi wishbone",,,,,,,,,,151,7,1,159
maserati,granturismo,1 generation,2007,2016,mc stradale coupe 2-doors,4.7 mt,coupe,,4,4933,1915,1343,2942,1586,1590,1770,,,,,,,,,,320,,,320,510,injector,,v-type,8,,gasoline,4,,94,84,,,4750,,,4691,450,7000,rear wheel drive,,6,10.7,manual,14.4,380|890,euro v,86,4.6,301,22.7,,95,9.7,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, multi wishbone",,,,,,,,,,151,7,1,159
