make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,602 d at,crossover,,5,4640,1905,1735,2630,1510,1520,1850,,195,,,,,,2520,,1910,,,780,250,direct injection,,inline,5,,diesel,2,turbo,89,92,,,2200,,,2874,120,4000,four wheel drive (4wd),,4,12.5,automatic,9.2,"670|1,050",,80,16,160,12,,diesel,7.6,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,602 d at,crossover,,5,4640,1905,1735,2630,1510,1520,1850,,195,,,,,,2520,,1910,,,780,191,direct injection,,inline,5,,diesel,2,,89,92,,,2400,,,2874,98,4000,four wheel drive (4wd),,4,12.5,automatic,,640|950,,80,19.7,149,12.5,,diesel,8.4,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,602 d mt,crossover,,5,4640,1905,1735,2630,1510,1520,1850,,195,,,,,,2520,,1910,,,780,250,direct injection,,inline,5,,diesel,2,turbo,89,92,,,2200,,,2874,120,4000,four wheel drive (4wd),,5,12.5,manual,9.2,"670|1,050",,80,16,160,12,,diesel,7.6,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,602 d mt,crossover,,5,4640,1905,1735,2630,1510,1520,1850,,195,,,,,,2520,,1910,,,780,191,direct injection,,inline,5,,diesel,2,,89,92,,,2400,,,2874,98,4000,four wheel drive (4wd),,5,12.5,manual,,640|950,,80,19,143,12.5,,diesel,8.4,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,e20 at,crossover,,5,4640,1905,1735,2630,1510,1520,1890,,195,,,,,,2520,,1910,,,780,179,multi-point fuel injection,,inline,4,,gasoline,4,,,,,,4000,,,1998,129,5500,four wheel drive (4wd),,4,12.5,automatic,12.2,490|800,,80,12,168,16.4,,95,10,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,e20 mt,crossover,,5,4640,1905,1735,2630,1510,1520,1890,,195,,,,,,2520,,1910,,,780,179,multi-point fuel injection,,inline,4,,gasoline,4,,,,,,4000,,,1998,129,5500,four wheel drive (4wd),,5,12.5,manual,12.2,490|800,,80,12,168,16.4,,95,10,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,e23 at,crossover,,5,4640,1905,1735,2630,1510,1520,1890,,195,,,,,,2520,,1910,,,780,209,multi-point fuel injection,,inline,4,,gasoline,4,,,,,,4000,,,2295,140,5250,four wheel drive (4wd),,4,12.5,automatic,12.2,490|800,,80,12,176,16.4,,95,10,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,e23 at awd,crossover,,5,4640,1905,1735,2630,1510,1520,1890,,195,,,,,,2520,,1910,,,780,209,multi-point fuel injection,,inline,4,,gasoline,4,,,,,,4000,,,2295,140,5250,all wheel drive (awd),,4,12.5,automatic,12.2,490|800,,80,12,176,16.4,,95,10,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,e23 mt,crossover,,5,4640,1905,1735,2630,1510,1520,1890,,195,,,,,,2520,,1910,,,780,209,multi-point fuel injection,,inline,4,,gasoline,4,,,,,,4000,,,2295,140,5250,four wheel drive (4wd),,5,12.5,manual,12.2,490|800,,80,12,176,16.4,,95,10,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,e23 mt awd,crossover,,5,4640,1905,1735,2630,1510,1520,1890,,195,,,,,,2520,,1910,,,780,209,multi-point fuel injection,,inline,4,,gasoline,4,,,,,,4000,,,2295,140,5250,all wheel drive (awd),,5,12.5,manual,12.2,490|800,,80,12,176,16.4,,95,10,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
